iter	MAE	RMSE
154	0.09127321428	0.3655834935
155	0.09113300963	0.3649541233
156	0.09095361787	0.3627974795
157	0.09079170151	0.3609217608
158	0.0906673709	0.3604336078
159	0.09050834965	0.3588960857
160	0.09036161556	0.358433926
161	0.09007356171	0.3569504021
162	0.08982442589	0.3562538032
163	0.08973784944	0.3558980628
164	0.08954269014	0.3546685835
165	0.08939238392	0.3538884351
166	0.08909564117	0.352697886
167	0.08889842329	0.3515993027
168	0.08869730388	0.3508076774
169	0.08844108735	0.3491041558
170	0.08829506234	0.3486273991
171	0.08816634438	0.3466921356
172	0.08804237557	0.3460153902
173	0.0877988418	0.3443944193
174	0.08757675269	0.3428471212
175	0.08734576732	0.3424387598
176	0.08720845395	0.3421863657
177	0.08698662225	0.3407285357
178	0.08669719095	0.3392763347
179	0.08650903431	0.3379557747
180	0.0863065626	0.3365653655
181	0.08610312432	0.3353479795
182	0.08599745902	0.3342312011
183	0.085875923	0.3331709504
184	0.08580964614	0.3326702951
185	0.08569471247	0.3308135473
186	0.08553343372	0.3297622223
187	0.08535328488	0.3286355566
188	0.08526726702	0.3277170899
189	0.0851565153	0.3259611152
190	0.08495600335	0.3247886831
191	0.08478753258	0.323753158
192	0.08460915691	0.3227098905
193	0.08442551037	0.3216500071
194	0.08437203657	0.3208119971
195	0.08419743227	0.3198121954
196	0.0840461981	0.3188639343
197	0.08390196612	0.3178564536
198	0.08375855283	0.3169591075
199	0.08371433682	0.3162366255
200	0.08336622031	0.3146315659
201	0.08325838998	0.3137198988
202	0.08321574154	0.3130440604
203	0.08301087093	0.311662337
204	0.08286410615	0.310863692
205	0.08282855343	0.3102481459
206	0.08268614847	0.3095171564
207	0.08244081192	0.3085935838
208	0.08224976414	0.3076767944
209	0.08200772691	0.3067388727
210	0.081870229	0.3060463558
211	0.081731625	0.3053431136
212	0.081544369	0.3044866674
213	0.08130171284	0.3033816227
214	0.08107959115	0.302525046
215	0.08095003561	0.3018754629
216	0.08067702864	0.300756643
217	0.08055816681	0.3001463334
218	0.08038518218	0.2993397388
219	0.08024312652	0.2986893716
220	0.08010423706	0.2980386676
221	0.07990583178	0.2971266802
222	0.07966058827	0.2960093791
223	0.07945846585	0.2953956933
224	0.07934619071	0.2948379078
225	0.07921125008	0.294243006
226	0.07903018376	0.2934016917
227	0.07888726613	0.2923175972
228	0.07868946991	0.291585526
229	0.07846209391	0.2906328741
230	0.07828413035	0.2899424859
231	0.07808736563	0.2892086667
232	0.07794825937	0.2885466557
233	0.07784426009	0.2878172841
234	0.07769474153	0.2871271442
235	0.07749858597	0.2863086301
236	0.07730675777	0.2846457667
237	0.07721672693	0.2842865602
238	0.07708248777	0.2829123017
239	0.07698149748	0.2823910672
240	0.07691419591	0.2815559065
241	0.07677367245	0.2809899585
242	0.07665084578	0.279696195
243	0.07658662313	0.2789133648
244	0.07645181903	0.2783878446
245	0.07633699876	0.2771725304
246	0.07626635173	0.2764457501
247	0.0761386941	0.2758760758
248	0.07601693902	0.2753415265
249	0.07584590405	0.2748973254
250	0.07572266862	0.2744079265
251	0.07560515237	0.273904375
252	0.07550136735	0.2734464246
253	0.07539725046	0.2729993297
254	0.07521777841	0.2717894465
255	0.07512201984	0.2714208271
256	0.07500699456	0.2709458808
257	0.07489354715	0.2705002174
258	0.07482086619	0.2700936084
259	0.07472421101	0.2696750085
260	0.07463269598	0.269273011
261	0.07453871185	0.2687174328
262	0.07442038656	0.268457662
263	0.0743386375	0.2680662683
264	0.07424026183	0.2675015835
265	0.07415064549	0.2671205653
266	0.07401748722	0.2666560461
267	0.07398009043	0.26642323
268	0.07382106848	0.2652662212
269	0.07375155251	0.2648945481
270	0.07367914768	0.2647151747
271	0.07361060562	0.2643464537
272	0.07356134741	0.263918298
273	0.07347682605	0.2634618615
274	0.07336630305	0.2630430349
275	0.07319110891	0.2625136739
276	0.07308777652	0.2621166711
277	0.07297403032	0.2616702134
278	0.0728584643	0.2607755275
279	0.07279844977	0.2604935219
280	0.0726983913	0.2601408932
281	0.07265600921	0.2599183241
282	0.072544466	0.2594009529
283	0.07234876603	0.2590241438
284	0.07230932475	0.2588093376
285	0.07212262965	0.2584764615
286	0.07199652339	0.2581037277
287	0.07194398548	0.2579107364
288	0.07178029125	0.2573952658
289	0.07171648755	0.2570545406
290	0.07163926288	0.2566305792
291	0.07153104449	0.2561981286
292	0.07133854805	0.2558733101
293	0.07117287013	0.2555547847
294	0.07108374958	0.2544161367
295	0.07093390063	0.2541379919
296	0.07089802633	0.2539332729
297	0.07081164938	0.2534510559
298	0.07065935052	0.2531668025
299	0.07052047113	0.2529015322
300	0.07033976183	0.2523614756
301	0.07027645682	0.2520511898
302	0.07015376432	0.2513337541
303	0.07008191753	0.2508711494
304	0.06996826501	0.2506372838
305	0.06983491614	0.2504037647
306	0.06980960349	0.2499136912
307	0.06974752689	0.2496155159
308	0.06971484594	0.2494225416
309	0.06959900107	0.2490765222
310	0.06951951716	0.2488439695
311	0.06944147763	0.2485407308
312	0.06938769725	0.2482618957
313	0.06934712718	0.2479840926
314	0.06924228845	0.2472615335
315	0.06912934509	0.2466072086
316	0.06900914644	0.2460971276
317	0.06898029419	0.245920918
318	0.06887484639	0.2454500873
319	0.06884697534	0.2453007562
320	0.06873890527	0.2447000684
321	0.0686426831	0.244263766
322	0.06857472642	0.2438353801
323	0.06848205272	0.2433278585
324	0.06834410847	0.2428620487
325	0.06832565825	0.24245075
326	0.06827290989	0.242168176
327	0.06818643592	0.2417041757
328	0.06811681647	0.2414426196
329	0.06804795546	0.2410047561
330	0.06796646926	0.2407295357
331	0.0678319637	0.2401056966
332	0.06772510563	0.2396762488
333	0.0676275289	0.2391526607
334	0.06760132924	0.2389245001
335	0.06749656646	0.23850724
336	0.06746509844	0.2381158173
337	0.06739832427	0.2378661038
338	0.06733871433	0.2376316222
339	0.06724120447	0.2373275817
340	0.06709284028	0.2371059507
341	0.06707014502	0.2369480994
342	0.06697095876	0.2362710465
343	0.0669162259	0.2360477925
344	0.06683916089	0.2356388768
345	0.06676597597	0.2353889968
346	0.06664054809	0.2348493175
347	0.06659644892	0.2346401854
348	0.06646921009	0.2344096813
349	0.06634446911	0.2332681605
350	0.06622045308	0.232325761
351	0.06612395873	0.2316037771
352	0.0660143673	0.2312243942
353	0.06593613199	0.2308644485
354	0.06581742544	0.2305030134
355	0.06572481011	0.2297752524
356	0.06564367525	0.2294915826
357	0.06554304605	0.2291590704
358	0.06537800523	0.2281613684
359	0.06531039546	0.2278268667
360	0.06521230404	0.227040606
361	0.06514362615	0.2268106933
362	0.0650596233	0.2262243703
363	0.06497110898	0.2259615569
364	0.06493828508	0.2256784317
365	0.06486589375	0.225413412
366	0.06482303435	0.2251252243
367	0.06473854117	0.2248753841
368	0.06466842321	0.2246066322
369	0.06462687328	0.2243700022
370	0.06458653045	0.2241850568
371	0.0645487606	0.2240114995
372	0.06446555976	0.2234021716
373	0.06439554686	0.2231014746
374	0.06431850737	0.2225277674
375	0.06428026099	0.2222594529
376	0.06424807915	0.2218672433
377	0.06422669505	0.2216079896
378	0.06404966289	0.2212642231
379	0.06401806895	0.2210048796
380	0.06397975681	0.2208011276
381	0.06385613599	0.2203663996
382	0.06382245246	0.220198391
383	0.0637126592	0.2199536728
384	0.06368548108	0.2197234977
385	0.06364688851	0.2195625774
386	0.0634951112	0.2189690662
387	0.06346554726	0.2186053299
388	0.0633867271	0.2183523166
389	0.06320909814	0.2180175971
390	0.06308125059	0.2176412313
391	0.06295283369	0.2173640993
392	0.06290447973	0.2170989165
393	0.0628942545	0.2168954026
394	0.06282047165	0.216296717
395	0.06275145928	0.2160012182
396	0.06263828106	0.2154854872
397	0.06254180952	0.2152726367
398	0.06253216092	0.2150732437
399	0.06250399708	0.2148709783
400	0.0624947125	0.2146769681
401	0.06239816727	0.2144605222
402	0.06231682448	0.2141762046
403	0.06224956468	0.2139168565
404	0.06218840184	0.2137212549
405	0.06213733192	0.2136017831
406	0.062015778	0.2132579255
407	0.06200686343	0.2130686285
408	0.06196860955	0.2124026279
409	0.06186293141	0.2120767908
410	0.0618353093	0.2119411672
411	0.06178894115	0.211832207
412	0.06178087519	0.2116470978
413	0.06170717256	0.2110707875
414	0.06170495063	0.2108724148
415	0.06157293163	0.2105956037
416	0.06153590362	0.2103570928
417	0.06144530904	0.209663703
418	0.06141673679	0.209520734
419	0.06138866673	0.2094101477
420	0.06124263814	0.2086881307
421	0.06116222394	0.2084401028
422	0.06112832829	0.2082107291
423	0.06101647817	0.207910616
424	0.06089841095	0.2076690045
425	0.06078709649	0.207445289
426	0.06067266495	0.2071434666
427	0.06064701146	0.2070160882
428	0.06060701414	0.2069164126
429	0.06059478826	0.2068057346
430	0.060514664	0.2063436506
431	0.06045524352	0.2059932774
432	0.06043842675	0.2059209357
433	0.06037312412	0.2053944706
434	0.06031782628	0.2050689804
435	0.0602845813	0.2047664169
436	0.0601667205	0.2045248402
437	0.06006258416	0.2043186537
438	0.06000374196	0.2038177935
439	0.05994635252	0.2034900704
440	0.05994454013	0.2033094526
441	0.05993650752	0.2031324802
442	0.05986308781	0.2026949004
443	0.0598007731	0.2023942383
444	0.05970165462	0.2022008022
445	0.05969009328	0.2019461918
446	0.05963679724	0.2014851541
447	0.05957831983	0.2012145689
448	0.05956813332	0.2009803261
449	0.0595279508	0.2008345232
450	0.05947874929	0.2004025644
451	0.05945808382	0.200089475
452	0.05932958913	0.1997616551
453	0.05931616395	0.1994717003
454	0.05927284147	0.1991996992
455	0.05925117021	0.1990840091
456	0.05913121993	0.198314185
457	0.05903825703	0.1977199508
458	0.05898316124	0.1973481195
459	0.05892849145	0.1972524296
460	0.05889960062	0.1971143434
461	0.05880069157	0.1966347465
462	0.05870001855	0.1963415293
463	0.05867813584	0.1961624174
464	0.05862727273	0.1958194025
465	0.0585809083	0.1957297256
466	0.0584889521	0.1953214548
467	0.05841553488	0.1949546632
468	0.05839405515	0.1947868737
469	0.05830111981	0.1945187505
470	0.05824397834	0.1944093633
471	0.05819494539	0.1940925041
472	0.05810180929	0.1934947805
473	0.05805217	0.1932527485
474	0.05801629952	0.1931032416
475	0.05800838651	0.1930265063
476	0.05794890368	0.1927235007
477	0.05790078471	0.1925752804
478	0.05784907955	0.1923371438
479	0.05781954243	0.1920564376
480	0.05773621241	0.1912642503
481	0.05770394783	0.1911281234
482	0.05761366971	0.1909487603
483	0.0575288865	0.1907106522
484	0.05747451692	0.1905149859
485	0.05739135589	0.1903490174
486	0.05737127945	0.1902395687
487	0.05730422374	0.1898712214
488	0.05714582853	0.1892643438
489	0.05708807887	0.189028855
490	0.05701451292	0.1884063882
491	0.05696610473	0.1882268469
492	0.0568896971	0.1874743316
493	0.05684569893	0.1873049512
494	0.0568055866	0.1871460792
495	0.05678001421	0.1870748506
496	0.05672632601	0.1867399877
497	0.05666542358	0.1862826675
498	0.05658486895	0.1861330774
499	0.05643941261	0.1855746158
500	0.05634381054	0.1853837613
501	0.05630525996	0.1851669701
502	0.05627366454	0.1850794413
503	0.05626534627	0.185011232
504	0.05621414794	0.1846978778
505	0.05614025754	0.1845100705
506	0.05613439964	0.1842887346
507	0.05609601334	0.1842232254
508	0.05597079856	0.1837075687
509	0.05590424325	0.1829958737
510	0.05579972841	0.1825222539
511	0.05574287114	0.1823736644
512	0.0556525009	0.1821947162
513	0.05559201589	0.1818476295
514	0.05558239142	0.181640339
515	0.05554970737	0.1814448647
516	0.05546059937	0.1810105008
517	0.05541177753	0.1808042895
518	0.05532744437	0.1806393397
519	0.05526511756	0.1799721136
520	0.05520703669	0.1796484725
521	0.0551787942	0.1794674353
522	0.05517539691	0.1792816264
523	0.05505064317	0.1789337135
524	0.05499477626	0.1787213355
525	0.0549521293	0.1785356067
526	0.05493400767	0.178370474
527	0.05490846589	0.1782442703
528	0.05484688707	0.177858506
529	0.0548251643	0.1777354474
530	0.05479603907	0.1775714491
531	0.05474779386	0.177434623
532	0.05469088878	0.1768083811
533	0.05460159813	0.1764340234
534	0.05457502962	0.1763222296
535	0.05454641495	0.1762620086
536	0.05452627905	0.1761731492
537	0.05448123716	0.1758886323
538	0.05438365912	0.175384456
539	0.05430685453	0.1748949641
540	0.05424378725	0.1746013011
541	0.0542062039	0.1744275587
542	0.05420268913	0.1742619964
543	0.05418354473	0.1742052552
544	0.05417604786	0.1740155031
545	0.05412199445	0.1737486498
546	0.05408610527	0.1735849676
547	0.05406842081	0.173415936
548	0.05401118098	0.1728781292
549	0.05393309534	0.1727279122
550	0.0539191744	0.1725812453
551	0.05386872294	0.1723320168
552	0.05385527458	0.1722803829
553	0.05377641308	0.1719516179
554	0.05375738834	0.1719039422
555	0.05375275176	0.1717254389
556	0.05374541323	0.1715438318
557	0.05372225595	0.1713850048
558	0.05366037099	0.1709752794
559	0.05364270732	0.1709292327
560	0.05362224752	0.1708502032
561	0.05354803547	0.1705457143
562	0.05349702724	0.1702683026
563	0.05340090387	0.1697091862
564	0.05334786164	0.169617883
565	0.05333066249	0.169461825
566	0.05330511191	0.1693106566
567	0.05324941161	0.1689373504
568	0.05318218957	0.1685928892
569	0.05312458948	0.1682589089
570	0.05307426021	0.1680295383
571	0.05306219381	0.1679184581
572	0.05300872444	0.1677425562
573	0.05294395979	0.1674311794
574	0.05291671161	0.1673579703
575	0.05286904058	0.1672021121
576	0.05278526738	0.1666762281
577	0.05269590653	0.1661557917
578	0.05266528517	0.1660421181
579	0.05258162317	0.1655498494
580	0.0525593	0.1654058222
581	0.0524752399	0.1652510355
582	0.05244789445	0.1651616263
583	0.05238419715	0.1647268811
584	0.05235884062	0.164620622
585	0.05232824285	0.1644829636
586	0.05223712603	0.164199274
587	0.05222638373	0.1640217291
588	0.05218243673	0.1638794849
589	0.05217477102	0.1637359282
590	0.05211565219	0.1633234101
591	0.05204796069	0.1631746537
592	0.05200858553	0.1630757351
593	0.05197807401	0.1628101429
594	0.05194292589	0.1626117289
595	0.05186608162	0.1621771609
596	0.05180677355	0.1617975141
597	0.05178275064	0.1616950132
598	0.05171100511	0.1612997761
599	0.05168798025	0.1612018162
600	0.05165600779	0.1610117074
601	0.0515984715	0.1607326253
602	0.05158273879	0.16069285
603	0.05152042874	0.1604192099
604	0.05144225781	0.1600305923
605	0.05136239554	0.1597751639
606	0.05132242693	0.1594818116
607	0.05131697821	0.1593022776
608	0.05130231579	0.1592646954
609	0.05129750806	0.159090129
610	0.05125549738	0.1588958779
611	0.05122605026	0.1586485545
612	0.05117122232	0.1584068537
613	0.05112185702	0.1583397443
614	0.05109975346	0.1582448559
615	0.05103433583	0.1578778051
616	0.0510026306	0.1577015854
617	0.05093992015	0.1575394587
618	0.05089846734	0.157355832
619	0.050883595	0.1572615765
620	0.05086033486	0.1571856893
621	0.05078668304	0.1568299459
622	0.0507478746	0.1566576049
623	0.05071962112	0.1565983799
624	0.05069836193	0.1565058974
625	0.05068660403	0.1564727626
626	0.05065618286	0.1563026029
627	0.05064537547	0.1561317758
628	0.05059543111	0.1559662545
629	0.0505694314	0.1559116802
630	0.05052101573	0.155678182
631	0.05046709219	0.1553656342
632	0.05044465893	0.1552946907
633	0.05035595069	0.1551625081
634	0.0503418271	0.1549893414
635	0.05029443339	0.1548593882
636	0.05026567586	0.1546992673
637	0.05024222057	0.1545253172
638	0.05021388365	0.1542899353
639	0.05020426885	0.1542029967
640	0.05015524017	0.1538772142
641	0.05011939654	0.1537193269
642	0.05008945586	0.153573888
643	0.05002718262	0.1532449622
644	0.04998499978	0.1531912602
645	0.04996018189	0.1530828429
646	0.0499363012	0.1529942397
647	0.04988818149	0.1527082125
648	0.04986808608	0.1526210586
649	0.04984837479	0.1524715816
650	0.04981352303	0.1523449224
651	0.0497783627	0.1520893742
652	0.04970607088	0.1519648975
653	0.04968502142	0.1518645202
654	0.04967407717	0.1517261034
655	0.04957781362	0.1515290789
656	0.04956624468	0.1513713928
657	0.04954636589	0.1511788
658	0.04951229563	0.1510055818
659	0.04949004982	0.150864775
660	0.04947081391	0.1507312187
661	0.04943139442	0.1506565834
662	0.04937858606	0.1504340557
663	0.04931994647	0.1501431577
664	0.04926370707	0.1498617697
665	0.04919625741	0.1495880501
666	0.04914282454	0.1493214782
667	0.04912392234	0.1491918247
668	0.04907234624	0.1489945237
669	0.04906213308	0.1489658402
670	0.04901961523	0.1488058864
671	0.04896912478	0.148528817
672	0.0489188872	0.1482837438
673	0.04886862105	0.1480638793
674	0.0488190784	0.1479002011
675	0.04879024235	0.1477159639
676	0.04876645161	0.1476132402
677	0.04873711118	0.1473605954
678	0.0487096468	0.1472340536
679	0.04862790381	0.1470498247
680	0.04862679462	0.1469774991
681	0.0485703897	0.1467871644
682	0.04856385327	0.1466492676
683	0.04850444404	0.146547214
684	0.04848355335	0.1463291439
685	0.04841511574	0.1461428695
686	0.04835544683	0.1459522004
687	0.04833793174	0.1458548749
688	0.0483316869	0.1457240538
689	0.04832575955	0.145558915
690	0.04829714156	0.1454054839
691	0.04828187236	0.1453263771
692	0.04824224899	0.1451075404
693	0.04820055411	0.1449942804
694	0.04819508222	0.1448331498
695	0.04815805857	0.1446192164
696	0.04811750347	0.1444583421
697	0.04806167467	0.1443671157
698	0.04802032477	0.1442591871
699	0.04796886681	0.1440996605
700	0.04793950522	0.1438668776
701	0.04792632524	0.1437078394
702	0.04786748621	0.1436338163
703	0.047821062	0.1434372549
704	0.0478035938	0.1433737716
705	0.04775395744	0.1430687276
706	0.04771016565	0.1429942903
707	0.04770297736	0.1428445542
708	0.04769290226	0.1427268619
709	0.04762962228	0.1425604608
710	0.04759406071	0.1423597713
711	0.04755130867	0.1421902428
712	0.0475358068	0.1421149636
713	0.04751092468	0.1419765531
714	0.04747606994	0.1419096587
715	0.04746885743	0.1417631414
716	0.04744159905	0.1415849145
717	0.04739105402	0.1414147629
718	0.04734885275	0.1412568034
719	0.04733928115	0.1412040754
720	0.04732629746	0.1411192059
721	0.04725256798	0.1409563643
722	0.04723787043	0.1408975026
723	0.04723117118	0.1407580417
724	0.0471903533	0.1406101615
725	0.04714056766	0.1404618312
726	0.04711182404	0.1404011053
727	0.04709667826	0.1403644491
728	0.04703455735	0.1401894277
729	0.04703393664	0.1401273887
730	0.04699759666	0.1399358387
731	0.04698482707	0.1398650496
732	0.04697817875	0.1397286143
733	0.0469535085	0.1395979042
734	0.04692103674	0.1394168969
735	0.04686180815	0.1392775151
736	0.04681955277	0.1391130906
737	0.04678699465	0.1389662392
738	0.0467713716	0.1388855137
739	0.04676498629	0.1387510392
740	0.04673733271	0.1385462703
741	0.0467238916	0.1383946552
742	0.04669044904	0.1381854516
743	0.04665310817	0.13811223
744	0.04659387796	0.1379366652
745	0.04658188278	0.1378287722
746	0.04657107504	0.137726103
747	0.04655832748	0.137578612
748	0.04653181507	0.1373459574
749	0.04652889034	0.1373203714
750	0.04647664426	0.1371895432
751	0.04645520371	0.1370561044
752	0.04642944519	0.1369629962
753	0.04641806515	0.1368358969
754	0.04637687361	0.1366898723
755	0.04634515606	0.1365212166
756	0.04630829302	0.136416275
757	0.04630227021	0.1363172986
758	0.04628044071	0.1361165003
759	0.0462539326	0.1360361286
760	0.0462098944	0.135795579
761	0.04619868377	0.1356625379
762	0.04619273009	0.135566705
763	0.04618207329	0.1354378614
764	0.04616412252	0.1352207706
765	0.04614644813	0.1349890723
766	0.04613027583	0.1347647595
767	0.0460842818	0.1346582267
768	0.04604216071	0.1345464647
769	0.04601355897	0.1343688767
770	0.04600606927	0.1342436407
771	0.04599112456	0.1340425987
772	0.04597687481	0.1338294102
773	0.04590005863	0.133677582
774	0.04585842634	0.1332732493
775	0.04582197265	0.1331131993
776	0.04578262852	0.1330565047
777	0.04576815658	0.1328649181
778	0.04573919418	0.1327496295
779	0.04571452195	0.1326762241
780	0.04570888309	0.1325822793
781	0.04570116495	0.1324594721
782	0.04568721789	0.132272796
783	0.04564879963	0.1321709354
784	0.04563296679	0.1321005563
785	0.04562761827	0.1319903938
786	0.04559488275	0.1318789705
787	0.04558937863	0.1317902282
788	0.04558204764	0.131673772
789	0.04554211068	0.1314937587
790	0.04550336583	0.131395447
791	0.04549011988	0.1312127491
792	0.04546973608	0.1311455964
793	0.04543211209	0.1309308637
794	0.04540690377	0.1308744875
795	0.04536645086	0.1304840881
796	0.04535611465	0.1304463825
797	0.04530347124	0.130227847
798	0.04529586125	0.1301904052
799	0.04528272103	0.1300787562
800	0.04524655417	0.1299922538
801	0.0451952781	0.1299283362
802	0.04517129499	0.1298052106
803	0.04513230427	0.129434581
804	0.04512596975	0.1293268859
805	0.04511999723	0.1292225383
806	0.04508530031	0.1291150636
807	0.04507558362	0.1290807178
808	0.04506820567	0.1289868466
809	0.04501142043	0.1288124208
810	0.04496749402	0.1287268781
811	0.04491826874	0.1286674355
812	0.04490575665	0.1284861356
813	0.04487055085	0.128133099
814	0.04482105154	0.1279282779
815	0.04477092344	0.1277412125
816	0.04475872232	0.1275641509
817	0.04471547706	0.1273735228
818	0.04470736739	0.1272785146
819	0.04468659709	0.1272367459
820	0.04467470653	0.1270643978
821	0.04460929015	0.1268837603
822	0.04459762604	0.126715918
823	0.04458701457	0.1265527917
824	0.04457861813	0.1264553115
825	0.04457053271	0.126296591
826	0.04453686883	0.1262484717
827	0.0445290031	0.1260941255
828	0.04449124762	0.1260158225
829	0.04448354556	0.1258656866
830	0.04447774489	0.1257810813
831	0.04447024173	0.1256915602
832	0.04442175281	0.125501881
833	0.04441410763	0.1253554699
834	0.04436909932	0.125184853
835	0.04436140846	0.1250423804
836	0.04435387552	0.1249038882
837	0.04430820912	0.1247538596
838	0.04428624587	0.1246782935
839	0.04427827932	0.1245823362
840	0.04427082587	0.124447401
841	0.04422466876	0.1243041997
842	0.04421536973	0.12427114
843	0.0442107656	0.1241919733
844	0.04417667012	0.1240798592
845	0.04417255342	0.124004151
846	0.04411589077	0.1238323265
847	0.04408247134	0.1236827565
848	0.04405224673	0.1234399377
849	0.04399888948	0.1233088846
850	0.04394496224	0.1231863425
851	0.04394252157	0.123007384
852	0.04389879233	0.1228249101
853	0.04389164756	0.1226919526
854	0.0438732284	0.122646005
855	0.04385172236	0.1225289477
856	0.04381294883	0.1223501146
857	0.04380557041	0.122220484
858	0.04378861185	0.1221215745
859	0.04373551764	0.1219684421
860	0.04373023276	0.1218709622
861	0.04372300172	0.1217445669
862	0.0437166721	0.1216637774
863	0.04369879417	0.1215969751
864	0.04366783845	0.1215247483
865	0.04363685327	0.1214270063
866	0.04355572327	0.12124171
867	0.04351920437	0.1211887254
868	0.0435125786	0.1210964413
869	0.04347005193	0.1210283831
870	0.04344230974	0.1208916956
871	0.0434315514	0.1208227663
872	0.04339740571	0.1206006943
873	0.0433625273	0.120536176
874	0.0433525762	0.1204701048
875	0.04333158238	0.1204306969
876	0.04330465289	0.1203757368
877	0.0432788224	0.1201728731
878	0.04327231318	0.1200825645
879	0.04324015298	0.1198743492
880	0.0432329534	0.1197833317
